id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
30,6012,148.1730391,52.18886913,0.935918858,6154,87.49123466,0.492867683,333.392,0.679701905,2.839169378,1
31,6396,153.9350779,54.21731698,0.935921382,6620,90.24211948,0.572861621,348.158,0.663079439,2.839223452,1
32,6129,149.9530602,52.81001517,0.935933426,6331,88.33846936,0.599706458,336.687,0.679433239,2.839481483,1
33,5180,138.2658615,48.69280167,0.935936831,5309,81.21195012,0.50174351,310.186,0.676542742,2.839554446,1
34,6420,153.9747354,54.22329606,0.935940905,6580,90.41127074,0.708609272,347.115,0.669573303,2.839641751,1
35,6472,154.3402506,54.35163048,0.935941842,6645,90.77668386,0.750463822,349.042,0.667564134,2.839661833,1
36,5313,140.394841,49.44001847,0.935943642,5449,82.24792825,0.559852476,315.54,0.670564932,2.839700415,1
37,5246,139.2788032,49.04641334,0.935945243,5355,81.72768596,0.630528846,313.389,0.67122891,2.839734727,1
38,7226,164.0009145,57.75056572,0.935948982,7511,95.9188665,0.481604905,384.425,0.614447208,2.839814856,1
39,7139,161.7861822,56.97012437,0.935950273,7295,95.33969325,0.490315934,365.58,0.671247048,2.83984253,1
40,6797,159.088228,56.01997015,0.935950551,7063,93.02800216,0.613005051,363.16,0.647636205,2.839848496,1
41,6006,148.9366728,52.445162,0.93595087,6114,87.44756546,0.481906443,331.904,0.685125637,2.839855329,1
42,5853,146.4770062,51.57808255,0.935953324,6022,86.32653738,0.638625205,329.765,0.676362109,2.839907941,1
43,5709,146.1578828,51.46503864,0.935955056,5920,85.25798825,0.47662381,330.895,0.655223549,2.83994507,1
44,5944,148.0890934,52.14380245,0.93595824,6120,86.9950335,0.814246575,334.288,0.668416391,2.840013318,1
45,6156,151.0016703,53.16878981,0.935959642,6308,88.53283367,0.648682824,340.946,0.665483475,2.840043394,1
46,6012,148.3927392,52.24998468,0.935960102,6160,87.49123466,0.662698413,333.941,0.677468878,2.840053257,1
47,6526,155.1165048,54.61338229,0.93597,6676,91.15460092,0.842281879,346.386,0.683496464,2.840265486,1
48,5332,140.2509598,49.37894965,0.935971542,5471,82.39486181,0.548108553,315.731,0.672148996,2.840298565,1
49,5906,147.5580936,51.95137666,0.935972146,6079,86.71650795,0.566034119,334.885,0.661777376,2.840311521,1
50,5044,136.307952,47.98976018,0.93597417,5207,80.13875631,0.502891326,303.138,0.689769807,2.840354931,1
51,5483,142.5389558,50.18050921,0.935982066,5600,83.55341061,0.522389482,320.024,0.672764414,2.8405243,1
52,5753,146.0607249,51.41920872,0.935984979,5919,85.5859048,0.66416532,330.426,0.662149129,2.840586787,1
53,5925,147.7737591,52.02167078,0.935986492,6079,86.85588237,0.568345324,333.222,0.670549565,2.840619244,1
54,6454,153.4384463,54.01481331,0.935989019,6639,90.6503614,0.547784756,351.104,0.657911186,2.840673455,1
55,6348,153.1976164,53.9251921,0.936000906,6504,89.90286219,0.648947046,344.51,0.672114271,2.840928524,1
56,5967,147.8196888,52.03165734,0.936002221,6106,87.16318238,0.79137931,329.971,0.688675061,2.840956764,1
57,7044,161.3070534,56.77703135,0.936007114,7237,94.70321723,0.501067008,367.224,0.656397771,2.841061774,1
58,6718,158.571706,55.81382718,0.936008095,7002,92.48580032,0.636355025,361.655,0.64544749,2.841082829,1
59,6422,154.5006546,54.37854677,0.936013834,6607,90.4253524,0.754464286,348.173,0.665717519,2.841206024,1
60,5388,141.2193626,49.70201709,0.936019168,5544,82.82641286,0.513142857,316.129,0.677499183,2.841320551,1
61,6086,149.7976919,52.71863751,0.936025479,6182,88.02804024,0.49917979,333.688,0.686847994,2.841456057,1
62,6183,150.6802639,53.02792454,0.936028769,6311,88.7267722,0.481542056,338.935,0.676357443,2.841526709,1
63,6669,157.2314767,55.33197632,0.936032293,6903,92.14789484,0.649493572,359.876,0.647090184,2.841602401,1
64,5821,146.2870266,51.47811988,0.936038333,5948,86.09022819,0.486705686,329.374,0.674262234,2.841732117,1
65,6534,154.7070716,54.4409176,0.936038818,6723,91.21045546,0.71037182,345.543,0.687677469,2.841742542,1
66,5544,143.1918294,50.38752308,0.936042016,5668,84.01690328,0.475675676,318.119,0.688420617,2.841811239,1
67,6397,153.3835141,53.97314656,0.936043758,6547,90.24917378,0.730251142,342.392,0.685707654,2.841848657,1
68,5815,146.7388815,51.63088075,0.936054334,5959,86.04584797,0.701109236,329.74,0.672072795,2.842075892,1
69,5539,143.0528778,50.32988123,0.936064999,5653,83.97900832,0.521317647,319.694,0.681039432,2.842305093,1
70,5154,137.4980317,48.37497143,0.936066541,5278,81.00787995,0.50038835,307.258,0.686037538,2.84233825,1
71,5695,144.6686793,50.89755121,0.93606711,5839,85.15338635,0.81275867,323.305,0.684665982,2.842350483,1
72,6164,150.5996266,52.98350007,0.936068822,6346,88.5903412,0.525490196,346.753,0.64421679,2.842387279,1
73,4453,127.8484083,44.97920554,0.936068912,4603,75.29764733,0.485764154,296.431,0.636817986,2.842389206,1
74,5826,147.2072329,51.78946159,0.936070193,6011,86.12719424,0.616703716,332.874,0.66072478,2.842416746,1
75,6935,159.9759429,56.28136168,0.936070902,7114,93.96763402,0.537388609,361.714,0.666078925,2.84243199,1
76,5927,147.6735549,51.95186381,0.936074408,6064,86.87054036,0.823194444,330.888,0.680272252,2.842507353,1
77,6613,117.4215248,74.30180343,0.774332945,6882,91.76019349,0.628015195,319.002,0.816622939,1.580332097,0
78,5548,142.7365423,50.21458657,0.936075529,5650,84.04720694,0.484965035,319.747,0.681919893,2.842531465,1
79,5549,143.0795424,50.33364092,0.936079765,5728,84.05478115,0.710590345,323.04,0.668208484,2.842622544,1
80,6293,152.3420881,53.59090102,0.936082702,6461,89.51254915,0.611267606,342.385,0.674587262,2.842685703,1
81,6785,157.9183055,55.55160787,0.936084832,7054,92.94584612,0.56288369,357.016,0.668935673,2.842731498,1
82,6068,149.1009218,52.44843641,0.936088467,6215,87.89776765,0.52238292,336.068,0.675151308,2.842809662,1
83,5633,144.0967092,50.68749726,0.93609012,5769,84.68859637,0.665839244,324.48,0.672316467,2.842845217,1
84,6378,153.1912681,53.88405801,0.93609636,6567,90.11504767,0.499412732,357.564,0.626883451,2.842979421,1
85,5809,146.2500994,51.4415262,0.93609898,5906,86.00144484,0.486760516,329.333,0.673039789,2.843035777,1
86,6379,153.4421652,53.97010356,0.936101761,6538,90.12211191,0.550720884,344.991,0.673514477,2.843095623,1
87,6400,154.3623154,54.29326342,0.936102939,6524,90.27033337,0.486396109,345.45,0.673937223,2.843120963,1
88,5922,147.525496,51.88681833,0.936107414,6046,86.83389076,0.780031612,330.575,0.68098611,2.843217232,1
89,6247,151.6539652,53.33246138,0.936123265,6400,89.18479375,0.582199441,340.723,0.676205141,2.843558338,1
90,6671,156.7468395,55.12317088,0.936124013,6814,92.16171115,0.525689519,351.807,0.677316806,2.843574436,1
91,6168,150.7960566,53.02807707,0.936129946,6377,88.61908097,0.785532348,342.012,0.662630681,2.843702146,1
92,6099,149.8754824,52.70420612,0.936130314,6239,88.12200624,0.486984989,340.777,0.659975702,2.843710083,1
93,5965,148.8844559,52.35506938,0.936131927,6163,87.14857362,0.800671141,339.201,0.651487465,2.843744792,1
94,4924,135.5152771,47.65341213,0.936133032,5079,79.17974184,0.734925373,305.64,0.662380481,2.843768601,1
95,6764,158.7787554,55.8318674,0.936137894,6984,92.80189804,0.490358127,355.888,0.671099282,2.843873272,1
96,7312,163.3566905,57.43805608,0.936146091,7566,96.48796584,0.48411017,396.566,0.584272026,2.844049775,1
97,5626,108.263969,68.41504172,0.775027035,5748,84.63595973,0.78400223,287.892,0.853002685,1.582458568,0
98,6482,154.3009414,54.25301252,0.936148379,6616,90.84678711,0.486344538,346.825,0.67717061,2.84409905,1
99,5666,144.1488509,50.68298727,0.936149675,5820,84.93630119,0.564792664,327.673,0.663139839,2.844126968,1
100,6254,152.2050687,53.51239929,0.936157493,6377,89.23474723,0.546010128,338.367,0.686422861,2.844295354,1
101,5840,146.7768871,51.6008899,0.936165333,6083,86.23061487,0.483283681,343.208,0.623028489,2.84446426,1
102,5948,148.6259375,52.24976184,0.936168315,6100,87.02430012,0.639913932,336.232,0.661154162,2.844528515,1
103,6351,152.9402844,53.76488581,0.936172228,6495,89.92410327,0.491753775,342.613,0.679898842,2.844612838,1
104,6326,153.1634034,53.84259786,0.936174002,6484,89.74694067,0.499210859,342.546,0.677487444,2.844651066,1
105,6642,156.288052,54.94050223,0.936175264,6772,91.96117146,0.47980929,349.14,0.684714493,2.844678255,1
106,6500,155.721733,54.73646056,0.936187227,6766,90.97283683,0.516528926,358.852,0.634296739,2.844936106,1
107,4639,131.736844,46.30503022,0.936189223,4781,76.85413618,0.728257457,296.088,0.664955563,2.844979117,1
108,7215,162.5332642,57.12550083,0.936199296,7375,95.84583097,0.545351474,364.492,0.682448994,2.84519631,1
109,6112,150.4229867,52.86831724,0.936201266,6265,88.21587214,0.512493711,337.384,0.674752098,2.845238786,1
110,6934,159.465558,56.04634453,0.936201535,7092,93.96085889,0.76147595,358.321,0.678655196,2.845244579,1
111,6460,154.8228969,54.41412537,0.936202729,6630,90.69248844,0.838852097,347.966,0.670453652,2.845270338,1
112,6152,150.858499,53.01905922,0.936207052,6298,88.50406589,0.515847728,338.219,0.675818675,2.845363559,1
113,5685,144.7222276,50.8623362,0.936207407,5861,85.07859197,0.508679313,331.057,0.651830657,2.845371221,1
114,5704,145.3768897,51.09235499,0.936207564,5902,85.22064517,0.471443921,330.887,0.654681353,2.84537461,1
115,6497,154.8562682,54.42108952,0.936214279,6623,90.95184067,0.495954199,349.147,0.669739789,2.845519441,1
116,6432,155.1214467,54.51393623,0.936215114,6601,90.49572781,0.470725995,349.306,0.662435821,2.845537443,1
117,6090,149.5192635,52.54237103,0.936222154,6256,88.05696354,0.540900613,334.654,0.683337282,2.845689309,1
118,6347,153.8376979,54.05724694,0.936228642,6513,89.89578072,0.717175141,348.562,0.65647514,2.845829313,1
119,6608,156.2257979,54.8948186,0.936232453,6804,91.72549761,0.620469484,352.376,0.668755329,2.845911544,1
120,6298,152.5843269,53.61073728,0.936243611,6484,89.54810245,0.568001443,345.181,0.664230411,2.846152368,1
121,4697,131.2388081,46.1089215,0.93624943,4815,77.33308569,0.782833333,292.01,0.692205388,2.846277982,1
122,5986,148.8843718,52.30791666,0.936250759,6127,87.30184371,0.49097769,333.913,0.67465217,2.846306664,1
123,5600,143.9679088,50.58051433,0.936250991,5749,84.44016491,0.568990043,319.593,0.688974858,2.846311681,1
124,5770,146.0129568,51.29248485,0.936267747,5916,85.71226384,0.479395148,327.959,0.674134526,2.84667349,1
125,6473,154.5507825,54.29023001,0.936271349,6637,90.78369663,0.492993146,348.981,0.667900711,2.846751294,1
126,6186,151.4213147,53.19043074,0.936272556,6364,88.74829477,0.728364536,345.444,0.651425076,2.846777372,1
127,5608,143.1333465,50.2787797,0.936273343,5722,84.50045779,0.659376837,318.161,0.696183912,2.84679436,1
128,6346,153.4332985,53.89656715,0.936274077,6513,89.88869868,0.507193095,347.234,0.661401911,2.846810226,1
129,4286,125.0288926,43.91711151,0.936279569,4394,73.87221865,0.643157263,280.301,0.68550833,2.846928868,1
130,5945,147.6744424,51.87019755,0.936282853,6091,87.00235108,0.648663393,331.096,0.681481162,2.846999808,1
131,6116,150.8534345,52.98653035,0.936283545,6309,88.24473387,0.624591503,338.779,0.66964461,2.847014769,1
132,5538,143.7051149,50.47556835,0.936283936,5715,83.97142728,0.485789474,320.615,0.67701009,2.847023216,1
133,4492,128.1453677,45.00982181,0.936285334,4613,75.6266622,0.62458287,291.532,0.664166777,2.847053434,1
134,6195,151.6615057,53.26875323,0.936287523,6348,88.81283117,0.477603886,337.355,0.684032714,2.847100721,1
135,7247,162.7246129,57.15383554,0.93628905,7367,96.05814375,0.813903863,362.431,0.693294014,2.847133728,1
136,6536,155.1280457,54.48525662,0.936290098,6763,91.22441375,0.483074649,354.306,0.654281881,2.847156374,1
137,6056,149.4366192,52.48549979,0.936292033,6188,87.81081188,0.738446531,332.55,0.688147959,2.847198174,1
138,5797,146.2643378,51.37086074,0.936293219,5990,85.91256975,0.794109589,332.866,0.657467501,2.84722381,1
139,5353,140.2007723,49.24076286,0.936294441,5478,82.55695781,0.731884058,314.754,0.678991897,2.847250209,1
140,6121,150.3598873,52.80878176,0.936294504,6238,88.28079776,0.494586296,335.559,0.683116005,2.847251581,1
141,5936,148.6183527,52.19608268,0.93629714,6110,86.9364707,0.477938808,345.871,0.623555992,2.847308555,1
142,6120,150.6133336,52.89525738,0.936300827,6261,88.27358616,0.755555556,338.572,0.670902188,2.847388235,1
143,4899,134.2130738,47.13509135,0.936301974,5029,78.97848143,0.679944483,302.647,0.6721165,2.847413041,1
144,6248,151.8968734,53.34477062,0.93630395,6371,89.19193167,0.801950969,339.142,0.68263371,2.847455741,1
145,6778,158.3154723,55.5987522,0.936304354,6914,92.89788821,0.487275342,353.348,0.682191264,2.847464485,1
146,3968,120.8958851,42.45731271,0.936304567,4051,71.07893157,0.503681137,272.962,0.669232686,2.847469079,1
147,6244,152.3114171,53.48931467,0.93630651,6411,89.16337655,0.512097105,342.933,0.667197178,2.847511097,1
148,6129,150.7575609,52.94325764,0.936307425,6328,88.33846936,0.670935961,338.853,0.670774919,2.847530877,1
149,5324,140.3232872,49.27752301,0.936311198,5432,82.33302701,0.820844897,312.438,0.685362302,2.847612433,1
150,6452,154.0743226,54.10085696,0.936324917,6650,90.6363147,0.680160236,352.442,0.652722989,2.847909096,1
151,6292,152.1178739,53.41268603,0.93632786,6428,89.50543679,0.811661507,347.049,0.656473173,2.847972743,1
152,5903,148.2542356,52.05359853,0.936334082,6122,86.69448098,0.50678228,336.475,0.65520476,2.848107331,1
153,5972,148.1927187,52.02986574,0.93633948,6152,87.19969358,0.648003472,334.363,0.671263815,2.848224122,1
154,5183,138.4829778,48.61979923,0.936342231,5343,81.23546369,0.534219749,314.541,0.658319238,2.848283622,1
155,7124,161.9996666,56.87599994,0.936342789,7317,95.23947982,0.795089286,371.182,0.649770455,2.84829571,1
156,6798,158.9116253,55.78999199,0.936347122,6971,93.03484522,0.806980057,355.641,0.675409833,2.848389463,1
157,6549,155.0833085,54.44464246,0.936350316,6713,91.31509064,0.67620031,351.548,0.665910084,2.848458572,1
158,6514,155.4112729,54.55888753,0.936352469,6706,91.07075488,0.523591351,352.65,0.658218132,2.848505165,1
159,5485,142.6586276,50.08045087,0.936356348,5636,83.56864785,0.651579948,321.759,0.66577133,2.848589123,1
160,5633,145.0629601,50.92393769,0.936357786,5816,84.68859637,0.502049911,327.187,0.661237592,2.848620249,1
161,6600,156.2876271,54.86399196,0.936358585,6791,91.66995688,0.803408399,354.856,0.65864211,2.848637541,1
162,6114,150.8694164,52.95884839,0.936366307,6273,88.23030418,0.826216216,337.042,0.676343393,2.848804704,1
163,5610,144.0666359,50.56996238,0.936368763,5777,84.51552429,0.700549451,327.895,0.65569691,2.848857881,1
164,7173,163.6364268,57.43892459,0.936369643,7366,95.56645465,0.474153887,369.502,0.660202414,2.848876923,1
165,6712,157.6632937,55.34116027,0.936372263,6873,92.4444905,0.549623321,350.334,0.687222288,2.84893365,1
166,6481,154.7614066,54.32168035,0.936374426,6687,90.83977922,0.587792491,359.414,0.630466341,2.848980473,1
167,6044,150.2120203,52.72359536,0.936377515,6288,87.72376992,0.544651708,342.203,0.648584693,2.849047362,1
168,6312,152.4595284,53.51243589,0.93637757,6435,89.64757669,0.819633814,342.558,0.675940744,2.849048561,1
169,6910,159.9134099,56.12767627,0.936379984,7080,93.79810901,0.635285465,358.305,0.676366632,2.849100845,1
170,6010,149.0060893,52.29826194,0.936382692,6158,87.47668069,0.730077745,336.157,0.668343945,2.84915949,1
171,5430,141.7712412,49.75807325,0.936385063,5541,83.14860629,0.47934322,316.538,0.681017051,2.84921083,1
172,5884,147.5284174,51.77782265,0.936387278,6096,86.55484667,0.500851209,340.99,0.635915253,2.849258811,1
173,6357,152.649324,53.57480185,0.936388009,6506,89.96657038,0.830980392,347.47,0.661648675,2.849274635,1
174,5037,136.3495638,47.85342006,0.936389965,5141,80.08312923,0.487939553,306.804,0.672449662,2.84931701,1
175,5400,141.1068737,49.52287054,0.936390446,5518,82.91859587,0.5,320.647,0.660008095,2.849327434,1
176,6305,152.5163015,53.52534219,0.936394824,6426,89.59785338,0.482033639,342.872,0.673955022,2.84942226,1
177,5642,144.2306567,50.61575554,0.93639938,5812,84.75622403,0.552649623,320.9,0.688499314,2.849520968,1
178,5486,142.2613469,49.92389289,0.936401383,5621,83.57626543,0.795072464,317.186,0.685232017,2.84956438,1
179,5896,147.8606833,51.88621244,0.936408126,6032,86.64306294,0.470964135,333.475,0.666255453,2.849710479,1
180,5774,146.0102538,51.23663911,0.936408726,6009,85.74196832,0.689185963,330.923,0.66257148,2.849723486,1
181,6159,150.677176,52.87344979,0.936410877,6294,88.55440337,0.482340042,342.16,0.661091531,2.849770094,1
182,6952,160.5606829,56.34152169,0.936411122,7139,94.08273654,0.470238095,362.76,0.663866633,2.849775407,1
183,4918,135.1579848,47.4263852,0.936414467,5074,79.13148603,0.630512821,306.542,0.657685724,2.849847912,1
184,5999,149.2606671,52.37408979,0.936416649,6177,87.39659049,0.616927191,336.265,0.66669223,2.849895201,1
185,6310,114.7028097,72.47113707,0.775117931,6424,89.63337284,0.606730769,307.108,0.840730811,1.582737822,0
186,6446,154.975575,54.37933637,0.936416789,6631,90.59416154,0.604917417,351.64,0.655094001,2.84989824,1
187,6394,153.925307,54.01065678,0.936417158,6533,90.22800923,0.481911366,346.005,0.671147144,2.849906226,1
188,5171,138.1988938,48.49209992,0.936418068,5288,81.14136852,0.584954751,310.801,0.672697149,2.849925947,1
189,5897,147.1861419,51.64403183,0.936422066,6021,86.65041024,0.495379704,330.811,0.677144114,2.850012608,1
190,6382,153.6970143,53.92786447,0.936423708,6523,90.14330133,0.49859375,346.639,0.667439365,2.850048224,1
191,5967,148.3338683,52.04537887,0.936425507,6091,87.16318238,0.707241911,332.369,0.678773504,2.850087204,1
192,6408,115.1937977,72.75358531,0.775314345,6611,90.32673471,0.616153846,307.001,0.854383371,1.583341868,0
193,6771,158.5600479,55.63007829,0.936433361,6991,92.84990553,0.753170189,356.981,0.667686314,2.850257501,1
194,5213,139.6478507,48.99467656,0.936433744,5377,81.47022614,0.504548974,314.616,0.661814044,2.850265795,1
195,4913,135.3248736,47.47791089,0.936433946,5132,79.09125036,0.750076336,323.528,0.589838182,2.85027018,1
196,6783,158.1864481,55.49403322,0.93644513,6977,92.93214639,0.587577963,356.188,0.671851225,2.850512729,1
197,6428,154.7964205,54.30446155,0.936445861,6627,90.46758421,0.543272481,345.272,0.677583795,2.850528594,1
198,5076,136.3923953,47.84799207,0.936446175,5193,80.3925614,0.634658665,306.459,0.67918286,2.850535402,1
199,6965,160.7498946,56.38924628,0.936454638,7188,94.17066119,0.475848876,366.208,0.652642467,2.850718979,1
200,6290,152.5835089,53.52414132,0.936455692,6447,89.49121039,0.753835091,343.137,0.671313544,2.850741835,1
201,6095,151.0309423,52.9790135,0.936456955,6312,88.0931043,0.501646091,339.278,0.665383727,2.850769245,1
202,5974,149.3386585,52.37750804,0.936476723,6103,87.21429378,0.492701031,332.952,0.677192012,2.851198236,1
203,6209,152.5600035,53.50728444,0.936476834,6421,88.91312801,0.672115176,346.114,0.651318165,2.851200637,1
204,5260,139.1094917,48.78956977,0.936477438,5386,81.83666663,0.555320946,308.396,0.694989327,2.851213739,1
205,7339,164.3436485,57.63948858,0.936478354,7502,96.6659455,0.523615868,368.439,0.679384387,2.851233634,1
206,6050,150.2403378,52.69234786,0.936480228,6203,87.76730169,0.557244174,339.425,0.659899175,2.851274311,1
207,6473,154.9375653,54.33942362,0.936481044,6668,90.78369663,0.716991582,346.164,0.678815374,2.851292026,1
208,6638,156.5623743,54.90875875,0.936482276,6832,91.93347648,0.787986705,353.557,0.66731092,2.851318767,1
209,5633,144.6479944,50.72916506,0.936484976,5779,84.68859637,0.473202285,328.331,0.656637735,2.851377392,1
210,4750,131.9668031,46.28017072,0.936489525,4872,77.76816725,0.751463376,293.789,0.691564054,2.851476152,1
211,7142,162.6836562,57.05089782,0.936493062,7340,95.3597233,0.536548719,368.52,0.660857138,2.851552953,1
212,6409,154.415654,54.15095035,0.936494212,6611,90.3337824,0.569790185,349.606,0.658934703,2.851577913,1
213,5722,109.685553,69.15021037,0.776237611,5988,85.35500381,0.584772611,296.397,0.818483842,1.586192615,0
214,6368,153.3632151,53.78081133,0.936496816,6511,90.04437473,0.832418301,345.031,0.672197178,2.851634464,1
215,4348,126.7338931,44.43882902,0.936507795,4446,74.40460698,0.534414946,284.421,0.675423367,2.85187292,1
216,6381,153.6193933,53.86594094,0.936508286,6577,90.13623874,0.744747899,348.38,0.66068155,2.851883595,1
217,4943,135.5839962,47.5414762,0.936509487,5082,79.33235828,0.739859303,305.11,0.667248476,2.851909681,1
218,6558,155.8812753,54.65722615,0.93651269,6755,91.37781424,0.707290768,350.208,0.671937921,2.851979258,1
219,7411,124.4778605,78.12372733,0.77852675,7650,97.13896369,0.609758104,337.362,0.81826571,1.593342571,0
220,5755,145.6539671,51.07066391,0.936514035,5988,85.60078025,0.69630974,332.634,0.653614857,2.852008492,1
221,6641,157.9942416,55.39678975,0.936515803,6962,91.9542485,0.499360854,370.787,0.607007904,2.852046884,1
222,5877,147.687873,51.78268963,0.936516882,6042,86.50334563,0.474870718,335.517,0.656049328,2.852070335,1
223,6592,155.4180729,54.49190834,0.936519684,6728,91.61438249,0.685239085,348.124,0.683532443,2.852131218,1
224,6221,151.8900308,53.25371697,0.936522659,6380,88.99900678,0.56895921,340.285,0.675125411,2.852195855,1
225,6855,159.5755866,55.94571171,0.936528794,7086,93.4240712,0.468205724,368.789,0.633375712,2.852329191,1
226,6154,150.6717459,52.82403347,0.93652898,6337,88.51845095,0.704764086,339.564,0.670693464,2.852333227,1
227,6814,158.6742934,55.62795967,0.936532963,6993,93.14426583,0.477840112,359.967,0.66082523,2.852419796,1
228,5758,145.8372506,51.12719837,0.936533879,5939,85.62308858,0.511095331,332.356,0.65505004,2.852439704,1
229,4800,133.3179474,46.73727812,0.936536517,4925,78.1764019,0.577200577,298.752,0.675817539,2.852497038,1
230,4957,135.2710778,47.41956214,0.936543227,5035,79.44462489,0.483138402,302.975,0.678602093,2.852642912,1
231,6174,151.1829747,52.99659871,0.936545486,6343,88.66217316,0.714417959,340.871,0.667723067,2.852692029,1
232,6636,156.6330007,54.90605234,0.936547951,6827,91.91962586,0.69125,351.622,0.674472367,2.852745627,1
233,5330,141.0191033,49.42935533,0.936557,5450,82.37940746,0.492151431,317.124,0.666007089,2.852942393,1
234,5739,146.5921975,51.38273654,0.936557188,5973,85.48170417,0.475712865,332.011,0.654246101,2.852946484,1
235,5596,143.6436988,50.34746287,0.936561829,5735,84.41000232,0.55198264,324.341,0.668472995,2.853047415,1
236,5195,138.5818073,48.57320154,0.936561981,5391,81.32944999,0.545406824,322.844,0.626339753,2.853050714,1
237,6661,156.5682802,54.87711599,0.93656289,6806,92.09260886,0.60411754,351.59,0.67713657,2.853070489,1
238,6282,115.4580982,71.91589431,0.782321849,6434,89.43428213,0.591414046,309.709,0.823000586,1.605460091,0
239,7303,164.1322622,57.52736795,0.936564989,7556,96.42856628,0.759384423,383.835,0.622905288,2.853116143,1
240,5008,136.5050932,47.84343925,0.936567107,5121,79.85226133,0.483631096,311.203,0.649810365,2.853162217,1
241,6778,158.8942115,55.68667723,0.936576259,6990,92.89788821,0.766048825,362.638,0.647686443,2.853361331,1
242,5714,146.823079,51.45520917,0.936578738,6033,85.29531499,0.525183824,346.092,0.599469344,2.853415259,1
243,6816,158.8197442,55.65831906,0.936581584,6964,93.15793437,0.663809895,357.477,0.670259899,2.853477196,1
244,6432,154.1446692,54.01534956,0.936592729,6622,90.49572781,0.808446456,345.965,0.675291945,2.853719737,1
245,7110,162.7941528,57.04359693,0.936598941,7276,95.14585205,0.483476132,367.515,0.661499204,2.853854973,1
246,5917,148.6687234,52.09364365,0.93659984,6133,86.79722568,0.637607759,339.647,0.644548894,2.853874542,1
247,6779,158.1539491,55.41720568,0.936600003,6989,92.90474086,0.785060799,358.933,0.66122417,2.853878089,1
248,5403,141.5658991,49.60331378,0.936603789,5548,82.94162562,0.665394089,319.162,0.666534258,2.853960518,1
